,DATAHORA,ORDEM,LINHA,LATITUDE,LONGITUDE,VELOCIDADE
14077,2019-03-17 15:05:29,D86726,2338.0,-22.90237,-43.555489,0.0
14078,2019-03-17 15:05:29,D86768,2381.0,-22.999929,-43.633018,0.0
14079,2019-03-17 15:05:29,D87002,,-22.918131,-43.606998,0.0
14080,2019-03-17 15:05:29,D87706,2339.0,-22.884199,-43.549690000000005,22.0
14081,2019-03-17 15:05:30,A29080,473.0,-22.973619,-43.205349,13.0
14082,2019-03-17 15:05:30,A41114,112.0,-22.914220999999998,-43.19627,0.0
14083,2019-03-17 15:05:30,A41190,100.0,-22.905689000000002,-43.177349,0.0
14084,2019-03-17 15:05:30,A41227,538.0,-22.965321,-43.173569,36.0
14085,2019-03-17 15:05:30,C13040,878.0,-22.97719,-43.334438,18.0
14086,2019-03-17 15:05:30,C13139,878.0,-22.879959,-43.35672,0.0
14087,2019-03-17 15:05:30,C30105,991.0,-22.88072,-43.35804,0.0
14088,2019-03-17 15:05:30,C30159,550.0,-22.95093,-43.348178999999995,0.0
14089,2019-03-17 15:05:30,C30290,900.0,-22.950899,-43.348129,0.0
14090,2019-03-17 15:05:30,C30350,343.0,-23.006241,-43.313992,36.0
14091,2019-03-17 15:05:30,C30355,876.0,-23.013981,-43.31382,0.0
14092,2019-03-17 15:05:30,C41390,SP553,-23.001739999999998,-43.36459,30.0
14093,2019-03-17 15:05:30,C42514,607.0,-22.89599,-43.302059,25.0
14094,2019-03-17 15:05:30,C42528,607.0,-22.881870000000003,-43.330139,0.0
14095,2019-03-17 15:05:30,C47555,353.0,-22.908911,-43.358589,31.0
14096,2019-03-17 15:05:30,C47659,614.0,-22.951969000000002,-43.349812,0.0
14097,2019-03-17 15:05:30,C47671,613.0,-22.952869,-43.351040000000005,0.0
14098,2019-03-17 15:05:30,C47765,863.0,-22.978571,-43.333649,0.0
14099,2019-03-17 15:05:30,C47772,862.0,-23.006370999999998,-43.312889,0.0
14100,2019-03-17 15:05:30,C47810,861.0,-22.928261,-43.373569,36.0
14101,2019-03-17 15:05:30,C47828,692.0,-22.879681,-43.357009999999995,0.0
14102,2019-03-17 15:05:30,C47906,,-22.95281,-43.34964,0.0
14103,2019-03-17 15:05:30,C47924,,-22.880529,-43.358002,0.0
14104,2019-03-17 15:05:30,C51557,723.0,-22.881889,-43.329879999999996,0.0
14105,2019-03-17 15:05:30,D12105,2335.0,-23.013201000000002,-43.540192,0.0
14106,2019-03-17 15:05:30,D13164,394.0,-22.876471,-43.41983,0.0
14107,2019-03-17 15:05:30,D13179,756.0,-22.85984,-43.457111,51.0
14108,2019-03-17 15:05:30,D13201,746.0,-22.88085,-43.358589,0.0
14109,2019-03-17 15:05:30,D13202,746.0,-22.879351,-43.357151,0.0
14110,2019-03-17 15:05:30,D13211,746.0,-22.880119,-43.468498,32.0
14111,2019-03-17 15:05:30,D13215,790.0,-22.88365,-43.55283,0.0
14112,2019-03-17 15:05:30,D13267,803.0,-22.878989999999998,-43.450298,49.0
14113,2019-03-17 15:05:30,D13290,,-22.883011,-43.552471000000004,0.0
14114,2019-03-17 15:05:30,D86010,769.0,-22.870379999999997,-43.33569,27.0
14115,2019-03-17 15:05:30,D86048,884.0,-22.98794,-43.651798,24.0
14116,2019-03-17 15:05:30,D87704,2339.0,-22.876220999999997,-43.526699,9.0
14117,2019-03-17 15:05:31,A41082,462.0,-22.909109,-43.22229,0.0
14118,2019-03-17 15:05:31,A41141,109.0,-22.8584,-43.245090000000005,0.0
14119,2019-03-17 15:05:31,A41166,460.0,-22.910391,-43.223221,37.0
14120,2019-03-17 15:05:31,A41455,100.0,-22.928960999999997,-43.173828,48.0
14121,2019-03-17 15:05:31,A41851,2018.0,-22.849520000000002,-43.767139,0.0
14122,2019-03-17 15:05:31,A48098,133.0,-22.910526,-43.269428000000005,0.0
14123,2019-03-17 15:05:31,C13059,878.0,-22.97629,-43.334888,0.0
14124,2019-03-17 15:05:31,C13101,,-22.880011,-43.358318,0.0
14125,2019-03-17 15:05:31,C13127,746.0,-22.87789,-43.369709,0.0
14126,2019-03-17 15:05:31,C30005,343.0,-22.940910000000002,-43.342621,0.0
14127,2019-03-17 15:05:31,C30006,565.0,-22.880671,-43.358521,0.0
14128,2019-03-17 15:05:31,C30029,LECD23,-22.93646,-43.333420000000004,0.0
14129,2019-03-17 15:05:31,C30084,991.0,-22.880211,-43.358238,0.0
14130,2019-03-17 15:05:31,C30097,882.0,-23.002701000000002,-43.365608,43.0
14131,2019-03-17 15:05:31,C30371,877.0,-22.917521,-43.361271,2.0
14132,2019-03-17 15:05:31,C41384,315.0,-23.00153,-43.365372,6.0
14133,2019-03-17 15:05:31,C47579,353.0,-22.90686,-43.209499,13.0
14134,2019-03-17 15:05:31,C47621,613.0,-22.991341000000002,-43.451469,59.0
14135,2019-03-17 15:05:31,C47666,611.0,-22.94525,-43.363789000000004,0.0
14136,2019-03-17 15:05:31,C47707,880.0,-22.976549,-43.334679,0.0
14137,2019-03-17 15:05:31,C47716,880.0,-22.976298999999997,-43.334831,0.0
14138,2019-03-17 15:05:31,C47801,390.0,-22.922741000000002,-43.2952,45.0
14139,2019-03-17 15:05:31,C47871,601.0,-22.93964,-43.343861,15.0
14140,2019-03-17 15:05:31,C51599,371.0,-22.88168,-43.294121000000004,0.0
14141,2019-03-17 15:05:31,D12137,,-22.8778,-43.62957,0.0
14142,2019-03-17 15:05:31,D12157,,-22.877609,-43.629711,0.0
14143,2019-03-17 15:05:31,D13062,745.0,-22.881929,-43.3297,0.0
14144,2019-03-17 15:05:31,D13153,17.0,-22.88348,-43.552620000000005,0.0
14145,2019-03-17 15:05:31,D13155,756.0,-22.883260999999997,-43.55254,0.0
14146,2019-03-17 15:05:31,D13182,731.0,-22.88397,-43.55283,0.0
14147,2019-03-17 15:05:31,D13222,926.0,-22.876659,-43.41964,0.0
14148,2019-03-17 15:05:31,D13310,,-22.875919,-43.41975,0.0
14149,2019-03-17 15:05:31,D13359,SP803,-22.876381,-43.419418,0.0
14150,2019-03-17 15:05:31,D13375,801.0,-22.87879,-43.468849,0.0
14151,2019-03-17 15:05:31,D13379,,-22.876089,-43.418991,0.0
14152,2019-03-17 15:05:31,D17075,849.0,-22.89966,-43.55468,0.0
14153,2019-03-17 15:05:31,D53909,,-22.883671,-43.495838,0.0
14154,2019-03-17 15:05:31,D86050,867.0,-23.06661,-43.567959,0.0
14155,2019-03-17 15:05:31,D86115,884.0,-22.9105,-43.565979,28.0
14156,2019-03-17 15:05:31,D86195,864.0,-22.88843,-43.521629,54.0
14157,2019-03-17 15:05:31,D86214,918.0,-22.89325,-43.53212,0.0
14158,2019-03-17 15:05:31,D86264,918.0,-22.86721,-43.353039,0.0
14159,2019-03-17 15:05:31,D86266,884.0,-22.8944,-43.532669,0.0
14160,2019-03-17 15:05:31,D86314,884.0,-22.95599,-43.604809,10.0
14161,2019-03-17 15:05:31,D86339,864.0,-22.89348,-43.53344,37.0
14162,2019-03-17 15:05:31,D86387,867.0,-22.94902,-43.576839,55.0
14163,2019-03-17 15:05:31,D86389,867.0,-22.908381,-43.56456,0.0
14164,2019-03-17 15:05:31,D86405,864.0,-22.902309,-43.555389,0.0
14165,2019-03-17 15:05:31,D86686,2803.0,-22.894171,-43.559971000000004,0.0
14166,2019-03-17 15:05:31,D87199,898.0,-22.89422,-43.67757,43.0
14167,2019-03-17 15:05:31,D87306,898.0,-22.903179,-43.566359999999996,0.0
14168,2019-03-17 15:05:31,D87862,2336.0,-22.917351,-43.60791,0.0
14169,2019-03-17 15:05:32,A41032,110.0,-22.90073,-43.208,0.0
14170,2019-03-17 15:05:32,A41256,112.0,-22.95887,-43.199188,0.0
14171,2019-03-17 15:05:32,A72062,14.0,-22.920026999999997,-43.188373999999996,14.08
14172,2019-03-17 15:05:32,C12040,,-22.850109,-43.766159,0.0
14173,2019-03-17 15:05:32,C13046,745.0,-22.876181,-43.420132,0.0
14174,2019-03-17 15:05:32,C13055,812.0,-22.88019,-43.4687,37.0
14175,2019-03-17 15:05:32,C13071,,-22.884041,-43.55275,0.0
14176,2019-03-17 15:05:32,C13077,,-22.87929,-43.356998,0.0
14177,2019-03-17 15:05:32,C13152,878.0,-22.992241,-43.321201,12.0
14178,2019-03-17 15:05:32,C27109,SE940,-22.8169,-43.30175,0.0
14179,2019-03-17 15:05:32,C30040,954.0,-22.95097,-43.348068,0.0
14180,2019-03-17 15:05:32,C30058,954.0,-22.936251000000002,-43.371868,26.0
14181,2019-03-17 15:05:32,C30185,565.0,-22.98144,-43.23365,0.0
14182,2019-03-17 15:05:32,C30366,343.0,-22.906851,-43.310268,44.0
14183,2019-03-17 15:05:32,C41045,309.0,-22.901939000000002,-43.189209000000005,8.0
14184,2019-03-17 15:05:32,C44530,712.0,-22.87422,-43.335209000000006,41.0
14185,2019-03-17 15:05:32,C44587,,-22.858629,-43.329390999999994,34.0
14186,2019-03-17 15:05:32,C47559,353.0,-22.916519,-43.253311,0.0
14187,2019-03-17 15:05:32,C47649,862.0,-22.971319,-43.336861,0.0
14188,2019-03-17 15:05:32,C47703,862.0,-22.95327,-43.35112,0.0
14189,2019-03-17 15:05:32,C47736,353.0,-22.879510999999997,-43.357101,0.0
14190,2019-03-17 15:05:32,C47752,862.0,-22.971411,-43.336890999999994,0.0
14191,2019-03-17 15:05:32,C47757,390.0,-22.952921,-43.350128000000005,0.0
14192,2019-03-17 15:05:32,C47826,692.0,-22.9387,-43.345279999999995,37.0
14193,2019-03-17 15:05:32,C47849,692.0,-22.952101000000003,-43.348869,0.0
14194,2019-03-17 15:05:32,C47863,390.0,-22.95265,-43.351002,0.0
14195,2019-03-17 15:05:32,C51555,371.0,-22.893129000000002,-43.3489,0.0
14196,2019-03-17 15:05:32,C51597,371.0,-22.883619,-43.291531,0.0
14197,2019-03-17 15:05:32,C51606,,-22.876360000000002,-43.36797,0.0
14198,2019-03-17 15:05:32,D12108,2303.0,-22.870581,-43.76894,0.0
14199,2019-03-17 15:05:32,D12130,2303.0,-22.828251,-43.343182,72.0
14200,2019-03-17 15:05:32,D13013,SV790,-22.883591,-43.552979,0.0
14201,2019-03-17 15:05:32,D13150,790.0,-22.883459,-43.552719,0.0
14202,2019-03-17 15:05:32,D13249,383.0,-22.87653,-43.419979,0.0
14203,2019-03-17 15:05:32,D13332,383.0,-22.90856,-43.189171,0.0
14204,2019-03-17 15:05:32,D13399,812.0,-22.875120000000003,-43.46706,42.0
14205,2019-03-17 15:05:32,D17141,,-22.91897,-43.607262,0.0
14206,2019-03-17 15:05:32,D86046,855.0,-22.89633,-43.53297,0.0
14207,2019-03-17 15:05:32,D86143,851.0,-22.910839000000003,-43.547489,29.0
14208,2019-03-17 15:05:32,D86211,,-22.89698,-43.532558,0.0
14209,2019-03-17 15:05:32,D86274,852.0,-22.95575,-43.61013,16.0
14210,2019-03-17 15:05:32,D86350,883.0,-22.896539999999998,-43.535911999999996,0.0
14211,2019-03-17 15:05:32,D86375,867.0,-23.056910000000002,-43.559959,40.0
14212,2019-03-17 15:05:32,D86755,2338.0,-22.99999,-43.379478000000006,36.0
14213,2019-03-17 15:05:32,D86789,2338.0,-23.00695,-43.436958000000004,62.0
14214,2019-03-17 15:05:32,D87877,,-22.916420000000002,-43.607459999999996,0.0
14215,2019-03-17 15:05:32,D87887,,-22.91724,-43.607189,0.0
14216,2019-03-17 15:05:33,A29025,441.0,-22.904591,-43.210312,50.0
14217,2019-03-17 15:05:33,A41127,104.0,-22.909809,-43.204921999999996,75.0
14218,2019-03-17 15:05:33,A41306,108.0,-22.970221,-43.188128999999996,17.0
14219,2019-03-17 15:05:33,C13159,746.0,-22.879601,-43.357071000000005,0.0
14220,2019-03-17 15:05:33,C30011,550.0,-22.97905,-43.222721,0.0
14221,2019-03-17 15:05:33,C30173,746.0,-22.8755,-43.458672,57.0
14222,2019-03-17 15:05:33,C30174,550.0,-22.950569,-43.347858,0.0
14223,2019-03-17 15:05:33,C30236,565.0,-22.8794,-43.357079,0.0
14224,2019-03-17 15:05:33,C30297,LECD23,-22.868959,-43.34153,0.0
14225,2019-03-17 15:05:33,C41381,309.0,-22.904659,-43.192669,0.0
14226,2019-03-17 15:05:33,C41395,SP553,-22.873920000000002,-43.242119,0.0
14227,2019-03-17 15:05:33,C47520,880.0,-22.958111,-43.352039000000005,19.0
14228,2019-03-17 15:05:33,C47584,368.0,-22.976259,-43.414082,0.0
14229,2019-03-17 15:05:33,C47609,390.0,-22.914289,-43.23856,39.0
14230,2019-03-17 15:05:33,C47615,348.0,-22.88862,-43.220890000000004,39.0
14231,2019-03-17 15:05:33,C47711,368.0,-22.97636,-43.414219,0.0
14232,2019-03-17 15:05:33,C47835,880.0,-22.880011,-43.357201,0.0
14233,2019-03-17 15:05:33,C47839,862.0,-22.971629999999998,-43.337009,0.0
14234,2019-03-17 15:05:33,C47866,601.0,-22.95252,-43.35078,0.0
14235,2019-03-17 15:05:33,C51608,,-22.876619,-43.368198,0.0
14236,2019-03-17 15:05:33,D12116,,-22.849581,-43.767078000000005,0.0
14237,2019-03-17 15:05:33,D12170,,-22.850269,-43.766028999999996,0.0
14238,2019-03-17 15:05:33,D13097,794.0,-22.879721,-43.358299,0.0
14239,2019-03-17 15:05:33,D13133,801.0,-22.91198,-43.37743,19.0
14240,2019-03-17 15:05:33,D13166,756.0,-22.882931,-43.552631,0.0
14241,2019-03-17 15:05:33,D13184,737.0,-22.883801000000002,-43.55294,0.0
14242,2019-03-17 15:05:33,D13185,756.0,-22.914049,-43.62957,7.0
14243,2019-03-17 15:05:33,D13198,,-22.87604,-43.42009,0.0
14244,2019-03-17 15:05:33,D13238,,-22.87632,-43.420052,0.0
14245,2019-03-17 15:05:33,D13260,803.0,-22.936020000000003,-43.371941,0.0
14246,2019-03-17 15:05:33,D13302,801.0,-22.8764,-43.41964,0.0
14247,2019-03-17 15:05:33,D13355,,-22.876079999999998,-43.41922,0.0
14248,2019-03-17 15:05:33,D86169,836.0,-22.882360000000002,-43.484691999999995,38.0
14249,2019-03-17 15:05:33,D86225,851.0,-22.9014,-43.554428,0.0
14250,2019-03-17 15:05:33,D86237,852.0,-22.96888,-43.622002,0.0
14251,2019-03-17 15:05:33,D86367,884.0,-22.9555,-43.607319,10.0
14252,2019-03-17 15:05:33,D86760,2381.0,-22.85396,-43.3951,70.0
14253,2019-03-17 15:05:33,D86763,2381.0,-22.905531,-43.19318,2.0
14254,2019-03-17 15:05:33,D86796,2332.0,-22.90239,-43.555698,0.0
14255,2019-03-17 15:05:33,D87317,822.0,-22.88397,-43.579868,20.0
14256,2019-03-17 15:05:33,D87391,898.0,-22.985160999999998,-43.686489,0.0
14257,2019-03-17 15:05:34,A29055,461.0,-22.958111,-43.204411,49.0
14258,2019-03-17 15:05:34,A41047,315.0,-22.99999,-43.380268,0.0
14259,2019-03-17 15:05:34,A41073,105.0,-22.857479,-43.245201,0.0
14260,2019-03-17 15:05:34,C13006,878.0,-22.994169,-43.30336,41.0
14261,2019-03-17 15:05:34,C13007,878.0,-22.879829,-43.35696,0.0
14262,2019-03-17 15:05:34,C13145,878.0,-22.880079000000002,-43.358181,0.0
14263,2019-03-17 15:05:34,C30133,,-22.95084,-43.348419,0.0
14264,2019-03-17 15:05:34,C30148,550.0,-22.949989000000002,-43.347721,0.0
14265,2019-03-17 15:05:34,C30164,,-23.008471,-43.303669,0.0
14266,2019-03-17 15:05:34,C30191,343.0,-22.956699,-43.336521000000005,0.0
14267,2019-03-17 15:05:34,C30274,LECD23,-22.925579,-43.315121000000005,0.0
14268,2019-03-17 15:05:34,C30346,565.0,-22.879419,-43.357109,0.0
14269,2019-03-17 15:05:34,C44615,783.0,-22.88759,-43.363739,5.0
14270,2019-03-17 15:05:34,C47617,863.0,-22.95303,-43.35041,0.0
14271,2019-03-17 15:05:34,C47746,636.0,-22.897261,-43.351669,0.0
14272,2019-03-17 15:05:34,C47806,862.0,-22.9533,-43.351082,0.0
14273,2019-03-17 15:05:34,C47811,348.0,-22.97649,-43.414390999999995,0.0
14274,2019-03-17 15:05:34,C47819,692.0,-22.88063,-43.35815,0.0
14275,2019-03-17 15:05:34,C47833,,-22.952881,-43.351158,0.0
14276,2019-03-17 15:05:34,C47842,861.0,-22.953329,-43.351059,0.0
14277,2019-03-17 15:05:34,C47860,390.0,-22.936370999999998,-43.333110999999995,0.0
14278,2019-03-17 15:05:34,C47965,,-22.95274,-43.34845,0.0
14279,2019-03-17 15:05:34,D12141,,-22.80442,-43.30637,0.0
14280,2019-03-17 15:05:34,D13022,383.0,-22.89023,-43.41523,30.0
14281,2019-03-17 15:05:34,D13126,790.0,-22.868660000000002,-43.509201000000004,52.0
14282,2019-03-17 15:05:34,D13231,,-22.876369,-43.419940999999994,0.0
14283,2019-03-17 15:05:34,D13295,379.0,-22.8764,-43.419940999999994,0.0
14284,2019-03-17 15:05:34,D13317,394.0,-22.87641,-43.419868,0.0
14285,2019-03-17 15:05:34,D13334,383.0,-22.876261,-43.420059,0.0
14286,2019-03-17 15:05:34,D13336,383.0,-22.89794,-43.28297,40.0
14287,2019-03-17 15:05:34,D13338,383.0,-22.876360000000002,-43.419971000000004,0.0
14288,2019-03-17 15:05:34,D13398,SV790,-22.88682,-43.558971,42.0
14289,2019-03-17 15:05:34,D17004,,-22.91703,-43.608311,0.0
14290,2019-03-17 15:05:34,D17050,842.0,-22.9,-43.55455,0.0
14291,2019-03-17 15:05:34,D17126,840.0,-22.918920999999997,-43.647129,48.0
14292,2019-03-17 15:05:34,D86030,838.0,-22.961981,-43.60685,15.0
14293,2019-03-17 15:05:34,D86072,864.0,-22.90287,-43.55555,0.0
14294,2019-03-17 15:05:34,D86132,918.0,-22.870741,-43.34705,58.0
14295,2019-03-17 15:05:34,D86180,838.0,-22.893921,-43.532101000000004,0.0
14296,2019-03-17 15:05:34,D86196,838.0,-22.954189000000003,-43.609772,16.0
14297,2019-03-17 15:05:34,D86292,883.0,-22.993891,-43.597599,0.0
14298,2019-03-17 15:05:34,D86351,837.0,-22.902161,-43.556351,29.0
14299,2019-03-17 15:05:34,D86406,864.0,-22.901609,-43.555801,0.0
14300,2019-03-17 15:05:34,D86731,,-22.895398999999998,-43.532749,0.0
14301,2019-03-17 15:05:34,D87392,898.0,-22.892969,-43.672359,39.0
14302,2019-03-17 15:05:35,A41126,463.0,-22.958320999999998,-43.19355,30.0
14303,2019-03-17 15:05:35,A41140,108.0,-22.979210000000002,-43.191021,0.0
14304,2019-03-17 15:05:35,A41163,460.0,-22.91004,-43.22187,0.0
14305,2019-03-17 15:05:35,A41311,435.0,-22.858508999999998,-43.245251,0.0
14306,2019-03-17 15:05:35,A41444,315.0,-22.98455,-43.365341,0.0
14307,2019-03-17 15:05:35,A63530,104.0,-22.98387,-43.213612,11.0
14308,2019-03-17 15:05:35,A63534,107.0,-22.93804,-43.171828999999995,58.0
14309,2019-03-17 15:05:35,A63540,107.0,-22.904010999999997,-43.192039,0.0
14310,2019-03-17 15:05:35,A72138,410.0,-22.949459,-43.186943,16.67
14311,2019-03-17 15:05:35,C13035,,-22.879939999999998,-43.357681,0.0
14312,2019-03-17 15:05:35,C13051,746.0,-22.88036,-43.358452,0.0
14313,2019-03-17 15:05:35,C13067,812.0,-22.858931,-43.53862,26.0
14314,2019-03-17 15:05:35,C13131,878.0,-22.879929999999998,-43.357571,0.0
14315,2019-03-17 15:05:35,C30169,991.0,-22.93828,-43.369289,46.0
14316,2019-03-17 15:05:35,C30277,900.0,-22.93541,-43.372009000000006,0.0
14317,2019-03-17 15:05:35,C30302,LECD23,-22.880251,-43.358219,0.0
14318,2019-03-17 15:05:35,C30331,,-22.95178,-43.348099,0.0
14319,2019-03-17 15:05:35,C42546,667.0,-22.88349,-43.332081,41.0
14320,2019-03-17 15:05:35,C44629,,-22.8605,-43.356590000000004,16.0
14321,2019-03-17 15:05:35,C47516,306.0,-22.8806,-43.357052,0.0
14322,2019-03-17 15:05:35,C47571,636.0,-22.87966,-43.357208,0.0
14323,2019-03-17 15:05:35,C47578,636.0,-22.879789000000002,-43.356739000000005,0.0
14324,2019-03-17 15:05:35,C47587,554.0,-22.986219000000002,-43.209042,0.0
14325,2019-03-17 15:05:35,C47655,611.0,-22.976029999999998,-43.41383,0.0
14326,2019-03-17 15:05:35,C47688,862.0,-22.992889,-43.321129,21.0
14327,2019-03-17 15:05:35,C47756,939.0,-22.92762,-43.361698,39.0
14328,2019-03-17 15:05:35,C47793,353.0,-22.880831,-43.358509000000005,0.0
14329,2019-03-17 15:05:35,C47884,610.0,-22.87937,-43.357101,0.0
14330,2019-03-17 15:05:35,C50122,301.0,-22.928814000000003,-43.254002,0.0
14331,2019-03-17 15:05:35,C51649,,-22.876751000000002,-43.368111,0.0
14332,2019-03-17 15:05:35,D12107,2303.0,-22.93766,-43.655281,0.0
14333,2019-03-17 15:05:35,D12173,2335.0,-22.905519,-43.173828,0.0
14334,2019-03-17 15:05:35,D13060,,-22.88356,-43.552811,0.0
14335,2019-03-17 15:05:35,D13226,803.0,-22.878,-43.441928999999995,0.0
14336,2019-03-17 15:05:35,D13229,,-22.876579,-43.41972,0.0
14337,2019-03-17 15:05:35,D13274,926.0,-22.841789000000002,-43.279671,0.0
14338,2019-03-17 15:05:35,D13385,784.0,-22.868548999999998,-43.430481,25.0
14339,2019-03-17 15:05:35,D86218,864.0,-22.88052,-43.477348,0.0
14340,2019-03-17 15:05:35,D86297,883.0,-22.87702,-43.463669,0.0
14341,2019-03-17 15:05:35,D86346,853.0,-22.87714,-43.52953,4.0
14342,2019-03-17 15:05:35,D86730,2381.0,-22.861231,-43.541278999999996,11.0
14343,2019-03-17 15:05:35,D86762,2338.0,-22.986259,-43.208721000000004,0.0
14344,2019-03-17 15:05:35,D86770,2334.0,-22.96734,-43.178219,27.0
14345,2019-03-17 15:05:35,D87127,821.0,-22.88876,-43.559872,17.0
14346,2019-03-17 15:05:35,D87886,2336.0,-22.907539,-43.57592,38.0
14347,2019-03-17 15:05:36,A41062,538.0,-22.970979999999997,-43.223178999999995,24.0
14348,2019-03-17 15:05:36,A41281,108.0,-22.98159,-43.21331,0.0
14349,2019-03-17 15:05:36,A50036,608.0,-22.929106,-43.253361,0.0
14350,2019-03-17 15:05:36,A63501,,-22.86734,-43.258629,0.0
14351,2019-03-17 15:05:36,A63515,104.0,-22.901239,-43.208221,0.0
14352,2019-03-17 15:05:36,C13106,341.0,-22.92276,-43.297871,45.0
14353,2019-03-17 15:05:36,C30008,,-22.950899,-43.348549,0.0
14354,2019-03-17 15:05:36,C30022,390.0,-22.956791,-43.394058,0.0
14355,2019-03-17 15:05:36,C30030,810.0,-22.931310999999997,-43.3731,44.0
14356,2019-03-17 15:05:36,C30057,954.0,-22.948610000000002,-43.372669,0.0
14357,2019-03-17 15:05:36,C30140,341.0,-22.91256,-43.226662,6.0
14358,2019-03-17 15:05:36,C30166,,-22.9508,-43.34803,0.0
14359,2019-03-17 15:05:36,C30255,,-22.950781,-43.348438,0.0
14360,2019-03-17 15:05:36,C30260,,-22.95006,-43.3479,0.0
14361,2019-03-17 15:05:36,C30261,,-22.950569,-43.347969,0.0
14362,2019-03-17 15:05:36,C30291,900.0,-22.94887,-43.359741,0.0
14363,2019-03-17 15:05:36,C30313,557.0,-22.96632,-43.189281,17.0
14364,2019-03-17 15:05:36,C30344,565.0,-22.880659,-43.3568,0.0
14365,2019-03-17 15:05:36,C47471,,-22.952009,-43.348679,0.0
14366,2019-03-17 15:05:36,C47484,863.0,-22.95306,-43.350342,0.0
14367,2019-03-17 15:05:36,C47517,339.0,-22.88044,-43.35714,0.0
14368,2019-03-17 15:05:36,C47575,552.0,-22.96282,-43.174339,26.0
14369,2019-03-17 15:05:36,C47610,600.0,-22.912331,-43.405182,0.0
14370,2019-03-17 15:05:36,C47620,,-23.00176,-43.36684,0.0
14371,2019-03-17 15:05:36,C47675,348.0,-22.96319,-43.402679,0.0
14372,2019-03-17 15:05:36,C47729,552.0,-23.010229000000002,-43.354099,50.0
14373,2019-03-17 15:05:36,C47764,315.0,-23.0,-43.3801,0.0
14374,2019-03-17 15:05:36,C47769,861.0,-22.956671,-43.345482000000004,14.0
14375,2019-03-17 15:05:36,C47913,2114.0,-22.95372,-43.350208,0.0
14376,2019-03-17 15:05:36,C47920,,-22.9533,-43.349659,0.0
14377,2019-03-17 15:05:36,D12115,2303.0,-23.013479,-43.540211,0.0
14378,2019-03-17 15:05:36,D12120,2018.0,-22.988159,-43.227039000000005,53.0
14379,2019-03-17 15:05:36,D12139,2335.0,-23.007799,-43.30415,42.0
14380,2019-03-17 15:05:36,D12144,,-22.849501,-43.766762,0.0
14381,2019-03-17 15:05:36,D12166,,-22.849819,-43.766869,0.0
14382,2019-03-17 15:05:36,D13021,,-22.876520000000003,-43.4198,0.0
14383,2019-03-17 15:05:36,D13132,790.0,-22.901460999999998,-43.5569,0.0
14384,2019-03-17 15:05:36,D13174,794.0,-22.884489000000002,-43.403851,0.0
14385,2019-03-17 15:05:36,D13210,936.0,-22.841820000000002,-43.372341,43.0
14386,2019-03-17 15:05:36,D13287,,-22.876169,-43.41975,0.0
14387,2019-03-17 15:05:36,D13320,,-22.876471,-43.419628,1.0
14388,2019-03-17 15:05:36,D13325,394.0,-22.91217,-43.18882,15.0
14389,2019-03-17 15:05:36,D17018,869.0,-22.886499,-43.601292,20.0
14390,2019-03-17 15:05:36,D17046,892.0,-22.915020000000002,-43.682559999999995,0.0
14391,2019-03-17 15:05:36,D17091,,-22.918449,-43.607651000000004,0.0
14392,2019-03-17 15:05:36,D86268,867.0,-23.043739000000002,-43.554520000000004,0.0
14393,2019-03-17 15:05:36,D86785,2338.0,-22.987261,-43.223839,45.0
14394,2019-03-17 15:05:37,A29137,SV474,-22.95368,-43.17886,59.0
14395,2019-03-17 15:05:37,A41369,460.0,-22.910049,-43.222,0.0
14396,2019-03-17 15:05:37,A41375,584.0,-22.969179,-43.186771,0.0
14397,2019-03-17 15:05:37,A63502,,-22.867781,-43.258671,0.0
14398,2019-03-17 15:05:37,A63518,,-22.867599,-43.258629,0.0
14399,2019-03-17 15:05:37,C12023,,-22.8493,-43.76709,0.0
14400,2019-03-17 15:05:37,C13009,803.0,-22.876659,-43.419841999999996,0.0
14401,2019-03-17 15:05:37,C30009,343.0,-22.955299,-43.337132000000004,10.0
14402,2019-03-17 15:05:37,C30019,,-22.951559,-43.34848,0.0
14403,2019-03-17 15:05:37,C30031,,-22.95261,-43.35006,0.0
