CISP;mes;vano;mes_ano;AISP;RISP;munic;mcirc;Regiao;armas_apreendidas
15;1;2004;2004m1;23;1;Rio de Janeiro;3304557;Capital;14
16;1;2004;2004m1;31;2;Rio de Janeiro;3304557;Capital;6
17;1;2004;2004m1;4;1;Rio de Janeiro;3304557;Capital;16
18;1;2004;2004m1;6;1;Rio de Janeiro;3304557;Capital;7
19;1;2004;2004m1;6;1;Rio de Janeiro;3304557;Capital;8
20;1;2004;2004m1;6;1;Rio de Janeiro;3304557;Capital;13
21;1;2004;2004m1;22;1;Rio de Janeiro;3304557;Capital;13
22;1;2004;2004m1;16;1;Rio de Janeiro;3304557;Capital;15
23;1;2004;2004m1;3;1;Rio de Janeiro;3304557;Capital;10
24;1;2004;2004m1;3;1;Rio de Janeiro;3304557;Capital;12
25;1;2004;2004m1;3;1;Rio de Janeiro;3304557;Capital;43
26;1;2004;2004m1;3;1;Rio de Janeiro;3304557;Capital;0
27;1;2004;2004m1;9;2;Rio de Janeiro;3304557;Capital;9
28;1;2004;2004m1;9;2;Rio de Janeiro;3304557;Capital;5
29;1;2004;2004m1;9;2;Rio de Janeiro;3304557;Capital;7
30;1;2004;2004m1;9;2;Rio de Janeiro;3304557;Capital;20
31;1;2004;2004m1;14;2;Rio de Janeiro;3304557;Capital;0
32;1;2004;2004m1;18;2;Rio de Janeiro;3304557;Capital;14
33;1;2004;2004m1;14;2;Rio de Janeiro;3304557;Capital;35
34;1;2004;2004m1;14;2;Rio de Janeiro;3304557;Capital;42
35;1;2004;2004m1;39;2;Rio de Janeiro;3304557;Capital;35
36;1;2004;2004m1;27;2;Rio de Janeiro;3304557;Capital;12
37;1;2004;2004m1;17;1;Rio de Janeiro;3304557;Capital;17
38;1;2004;2004m1;16;1;Rio de Janeiro;3304557;Capital;17
39;1;2004;2004m1;9;2;Rio de Janeiro;3304557;Capital;41
40;1;2004;2004m1;9;2;Rio de Janeiro;3304557;Capital;15
41;1;2004;2004m1;18;2;Rio de Janeiro;3304557;Capital;12
43;1;2004;2004m1;39;2;Rio de Janeiro;3304557;Capital;0
44;1;2004;2004m1;3;1;Rio de Janeiro;3304557;Capital;8
48;1;2004;2004m1;24;3;Seropédica;3305554;Baixada Fluminense;13
50;1;2004;2004m1;24;3;Itaguaí;3302007;Baixada Fluminense;12
51;1;2004;2004m1;24;3;Paracambi;3303609;Baixada Fluminense;3
52;1;2004;2004m1;20;3;Nova Iguaçu;3303500;Baixada Fluminense;4
53;1;2004;2004m1;20;3;Mesquita;3302858;Baixada Fluminense;7
54;1;2004;2004m1;20;3;Belford Roxo;3300456;Baixada Fluminense;22
55;1;2004;2004m1;24;3;Queimados;3304144;Baixada Fluminense;15
56;1;2004;2004m1;20;3;Nova Iguaçu;3303500;Baixada Fluminense;22
57;1;2004;2004m1;20;3;Nilópolis;3303203;Baixada Fluminense;8
58;1;2004;2004m1;20;3;Nova Iguaçu;3303500;Baixada Fluminense;28
59;1;2004;2004m1;15;3;Duque de Caxias;3301702;Baixada Fluminense;15
60;1;2004;2004m1;15;3;Duque de Caxias;3301702;Baixada Fluminense;7
61;1;2004;2004m1;15;3;Duque de Caxias;3301702;Baixada Fluminense;4
62;1;2004;2004m1;15;3;Duque de Caxias;3301702;Baixada Fluminense;6
63;1;2004;2004m1;24;3;Japeri;3302270;Baixada Fluminense;0
64;1;2004;2004m1;21;3;São João de Meriti;3305109;Baixada Fluminense;27
65;1;2004;2004m1;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;8
66;1;2004;2004m1;34;3;Magé;3302502;Baixada Fluminense;6
71;1;2004;2004m1;35;4;"Itaboraí;Tanguá";9999983;Interior;11
72;1;2004;2004m1;7;4;São Gonçalo;3304904;Grande Niterói;6
73;1;2004;2004m1;7;4;São Gonçalo;3304904;Grande Niterói;5
74;1;2004;2004m1;7;4;São Gonçalo;3304904;Grande Niterói;15
75;1;2004;2004m1;7;4;São Gonçalo;3304904;Grande Niterói;7
76;1;2004;2004m1;12;4;Niterói;3303302;Grande Niterói;7
77;1;2004;2004m1;12;4;Niterói;3303302;Grande Niterói;1
78;1;2004;2004m1;12;4;Niterói;3303302;Grande Niterói;14
79;1;2004;2004m1;12;4;Niterói;3303302;Grande Niterói;2
81;1;2004;2004m1;12;4;Niterói;3303302;Grande Niterói;1
82;1;2004;2004m1;12;4;Maricá;3302700;Grande Niterói;4
88;1;2004;2004m1;10;5;Barra do Pirai;3300308;Interior;7
89;1;2004;2004m1;37;5;Resende;3304201;Interior;10
90;1;2004;2004m1;28;5;Barra Mansa;3300407;Interior;19
91;1;2004;2004m1;10;5;Valença;3306107;Interior;3
92;1;2004;2004m1;10;5;Rio das Flores;3304508;Interior;0
93;1;2004;2004m1;28;5;Volta Redonda;3306305;Interior;22
94;1;2004;2004m1;10;5;Piraí;3304003;Interior;4
95;1;2004;2004m1;10;5;Vassouras;3306206;Interior;4
96;1;2004;2004m1;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;12
97;1;2004;2004m1;10;5;Mendes;3302809;Interior;4
98;1;2004;2004m1;10;5;Engenheiro Paulo de Frontin;3301801;Interior;0
99;1;2004;2004m1;37;5;Itatiaia;3302254;Interior;2
100;1;2004;2004m1;28;5;"Porto Real;Quatis";9999992;Interior;1
101;1;2004;2004m1;10;5;Pinheiral;3303955;Interior;0
104;1;2004;2004m1;30;7;São José do Vale do Rio Preto;3305158;Interior;0
105;1;2004;2004m1;26;7;Petrópolis;3303906;Interior;6
106;1;2004;2004m1;26;7;Petrópolis;3303906;Interior;4
107;1;2004;2004m1;38;7;Paraíba do Sul;3303708;Interior;5
108;1;2004;2004m1;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;9
109;1;2004;2004m1;38;7;Sapucaia;3305406;Interior;0
110;1;2004;2004m1;30;7;Teresópolis;3305802;Interior;20
111;1;2004;2004m1;11;7;Sumidouro;3305703;Interior;0
112;1;2004;2004m1;11;7;Carmo;3301207;Interior;0
118;1;2004;2004m1;25;4;Araruama;3300209;Interior;12
119;1;2004;2004m1;35;4;Rio Bonito;3304300;Interior;7
120;1;2004;2004m1;35;4;Silva Jardim;3305604;Interior;5
121;1;2004;2004m1;32;6;Casimiro de Abreu;3301306;Interior;0
122;1;2004;2004m1;32;6;Conceição de Macabú;3301405;Interior;12
123;1;2004;2004m1;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;12
124;1;2004;2004m1;25;4;Saquarema;3305505;Interior;5
125;1;2004;2004m1;25;4;São Pedro da Aldeia;3305208;Interior;4
126;1;2004;2004m1;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;14
127;1;2004;2004m1;25;4;Armação dos Búzios;3300233;Interior;6
128;1;2004;2004m1;32;6;Rio das Ostras;3304524;Interior;7
129;1;2004;2004m1;25;4;Iguaba Grande;3301876;Interior;0
134;1;2004;2004m1;8;6;Campos dos Goytacazes;3301009;Interior;29
135;1;2004;2004m1;36;6;Itaocara;3302106;Interior;8
136;1;2004;2004m1;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;2
137;1;2004;2004m1;36;6;Miracema;3303005;Interior;2
138;1;2004;2004m1;29;6;Laje do Muriaé;3302304;Interior;2
139;1;2004;2004m1;29;6;Porciúncula;3304102;Interior;5
140;1;2004;2004m1;29;6;"Natividade;Varre-Sai";9999997;Interior;1
141;1;2004;2004m1;8;6;São Fidélis;3304805;Interior;2
142;1;2004;2004m1;36;6;Cambuci;3300902;Interior;0
143;1;2004;2004m1;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;14
144;1;2004;2004m1;29;6;Bom Jesus de Itabapoana;3300605;Interior;2
145;1;2004;2004m1;8;6;São João da Barra;3305000;Interior;6
146;1;2004;2004m1;8;6;Campos dos Goytacazes;3301009;Interior;16
147;1;2004;2004m1;8;6;São Francisco de Itabapoana;3304755;Interior;3
151;1;2004;2004m1;11;7;Nova Friburgo;3303401;Interior;19
152;1;2004;2004m1;11;7;Duas Barras;3301603;Interior;1
153;1;2004;2004m1;11;7;Cantagalo;3301108;Interior;1
154;1;2004;2004m1;11;7;"Cordeiro;Macuco";9999998;Interior;4
155;1;2004;2004m1;36;6;São Sebastião do Alto;3305307;Interior;1
156;1;2004;2004m1;11;7;Santa Maria Madalena;3304607;Interior;1
157;1;2004;2004m1;11;7;Trajano de Morais;3305901;Interior;4
158;1;2004;2004m1;11;7;Bom Jardim;3300506;Interior;0
159;1;2004;2004m1;35;4;Cachoeiras de Macacu;3300803;Interior;8
165;1;2004;2004m1;33;5;Mangaratiba;3302601;Interior;25
166;1;2004;2004m1;33;5;Angra dos Reis;3300100;Interior;16
167;1;2004;2004m1;33;5;Paraty;3303807;Interior;4
168;1;2004;2004m1;10;5;Rio Claro;3304409;Interior;0
1;2;2004;2004m2;5;1;Rio de Janeiro;3304557;Capital;6
4;2;2004;2004m2;5;1;Rio de Janeiro;3304557;Capital;11
5;2;2004;2004m2;13;1;Rio de Janeiro;3304557;Capital;1
6;2;2004;2004m2;1;1;Rio de Janeiro;3304557;Capital;21
7;2;2004;2004m2;1;1;Rio de Janeiro;3304557;Capital;0
9;2;2004;2004m2;2;1;Rio de Janeiro;3304557;Capital;8
10;2;2004;2004m2;2;1;Rio de Janeiro;3304557;Capital;3
12;2;2004;2004m2;19;1;Rio de Janeiro;3304557;Capital;7
13;2;2004;2004m2;19;1;Rio de Janeiro;3304557;Capital;0
14;2;2004;2004m2;23;1;Rio de Janeiro;3304557;Capital;6
15;2;2004;2004m2;23;1;Rio de Janeiro;3304557;Capital;3
16;2;2004;2004m2;31;2;Rio de Janeiro;3304557;Capital;12
17;2;2004;2004m2;4;1;Rio de Janeiro;3304557;Capital;12
18;2;2004;2004m2;6;1;Rio de Janeiro;3304557;Capital;8
19;2;2004;2004m2;6;1;Rio de Janeiro;3304557;Capital;11
20;2;2004;2004m2;6;1;Rio de Janeiro;3304557;Capital;12
21;2;2004;2004m2;22;1;Rio de Janeiro;3304557;Capital;15
22;2;2004;2004m2;16;1;Rio de Janeiro;3304557;Capital;10
23;2;2004;2004m2;3;1;Rio de Janeiro;3304557;Capital;9
24;2;2004;2004m2;3;1;Rio de Janeiro;3304557;Capital;7
25;2;2004;2004m2;3;1;Rio de Janeiro;3304557;Capital;43
26;2;2004;2004m2;3;1;Rio de Janeiro;3304557;Capital;0
27;2;2004;2004m2;9;2;Rio de Janeiro;3304557;Capital;7
28;2;2004;2004m2;9;2;Rio de Janeiro;3304557;Capital;10
29;2;2004;2004m2;9;2;Rio de Janeiro;3304557;Capital;9
30;2;2004;2004m2;9;2;Rio de Janeiro;3304557;Capital;18
31;2;2004;2004m2;14;2;Rio de Janeiro;3304557;Capital;0
32;2;2004;2004m2;18;2;Rio de Janeiro;3304557;Capital;25
33;2;2004;2004m2;14;2;Rio de Janeiro;3304557;Capital;27
34;2;2004;2004m2;14;2;Rio de Janeiro;3304557;Capital;51
35;2;2004;2004m2;39;2;Rio de Janeiro;3304557;Capital;32
36;2;2004;2004m2;27;2;Rio de Janeiro;3304557;Capital;14
37;2;2004;2004m2;17;1;Rio de Janeiro;3304557;Capital;15
38;2;2004;2004m2;16;1;Rio de Janeiro;3304557;Capital;29
39;2;2004;2004m2;9;2;Rio de Janeiro;3304557;Capital;39
40;2;2004;2004m2;9;2;Rio de Janeiro;3304557;Capital;11
41;2;2004;2004m2;18;2;Rio de Janeiro;3304557;Capital;2
43;2;2004;2004m2;39;2;Rio de Janeiro;3304557;Capital;0
44;2;2004;2004m2;3;1;Rio de Janeiro;3304557;Capital;1
48;2;2004;2004m2;24;3;Seropédica;3305554;Baixada Fluminense;13
50;2;2004;2004m2;24;3;Itaguaí;3302007;Baixada Fluminense;13
51;2;2004;2004m2;24;3;Paracambi;3303609;Baixada Fluminense;1
52;2;2004;2004m2;20;3;Nova Iguaçu;3303500;Baixada Fluminense;2
53;2;2004;2004m2;20;3;Mesquita;3302858;Baixada Fluminense;6
54;2;2004;2004m2;20;3;Belford Roxo;3300456;Baixada Fluminense;10
55;2;2004;2004m2;24;3;Queimados;3304144;Baixada Fluminense;13
56;2;2004;2004m2;20;3;Nova Iguaçu;3303500;Baixada Fluminense;16
57;2;2004;2004m2;20;3;Nilópolis;3303203;Baixada Fluminense;11
58;2;2004;2004m2;20;3;Nova Iguaçu;3303500;Baixada Fluminense;21
59;2;2004;2004m2;15;3;Duque de Caxias;3301702;Baixada Fluminense;12
60;2;2004;2004m2;15;3;Duque de Caxias;3301702;Baixada Fluminense;7
61;2;2004;2004m2;15;3;Duque de Caxias;3301702;Baixada Fluminense;1
62;2;2004;2004m2;15;3;Duque de Caxias;3301702;Baixada Fluminense;140
63;2;2004;2004m2;24;3;Japeri;3302270;Baixada Fluminense;5
64;2;2004;2004m2;21;3;São João de Meriti;3305109;Baixada Fluminense;26
65;2;2004;2004m2;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;15
66;2;2004;2004m2;34;3;Magé;3302502;Baixada Fluminense;5
71;2;2004;2004m2;35;4;"Itaboraí;Tanguá";9999983;Interior;5
72;2;2004;2004m2;7;4;São Gonçalo;3304904;Grande Niterói;11
73;2;2004;2004m2;7;4;São Gonçalo;3304904;Grande Niterói;10
74;2;2004;2004m2;7;4;São Gonçalo;3304904;Grande Niterói;15
75;2;2004;2004m2;7;4;São Gonçalo;3304904;Grande Niterói;6
76;2;2004;2004m2;12;4;Niterói;3303302;Grande Niterói;8
77;2;2004;2004m2;12;4;Niterói;3303302;Grande Niterói;9
78;2;2004;2004m2;12;4;Niterói;3303302;Grande Niterói;20
79;2;2004;2004m2;12;4;Niterói;3303302;Grande Niterói;0
81;2;2004;2004m2;12;4;Niterói;3303302;Grande Niterói;0
82;2;2004;2004m2;12;4;Maricá;3302700;Grande Niterói;8
88;2;2004;2004m2;10;5;Barra do Pirai;3300308;Interior;2
89;2;2004;2004m2;37;5;Resende;3304201;Interior;4
90;2;2004;2004m2;28;5;Barra Mansa;3300407;Interior;7
91;2;2004;2004m2;10;5;Valença;3306107;Interior;5
92;2;2004;2004m2;10;5;Rio das Flores;3304508;Interior;0
93;2;2004;2004m2;28;5;Volta Redonda;3306305;Interior;16
94;2;2004;2004m2;10;5;Piraí;3304003;Interior;1
95;2;2004;2004m2;10;5;Vassouras;3306206;Interior;0
96;2;2004;2004m2;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;2
97;2;2004;2004m2;10;5;Mendes;3302809;Interior;0
98;2;2004;2004m2;10;5;Engenheiro Paulo de Frontin;3301801;Interior;1
99;2;2004;2004m2;37;5;Itatiaia;3302254;Interior;2
100;2;2004;2004m2;28;5;"Porto Real;Quatis";9999992;Interior;6
101;2;2004;2004m2;10;5;Pinheiral;3303955;Interior;0
104;2;2004;2004m2;30;7;São José do Vale do Rio Preto;3305158;Interior;2
105;2;2004;2004m2;26;7;Petrópolis;3303906;Interior;9
106;2;2004;2004m2;26;7;Petrópolis;3303906;Interior;6
107;2;2004;2004m2;38;7;Paraíba do Sul;3303708;Interior;7
108;2;2004;2004m2;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;11
109;2;2004;2004m2;38;7;Sapucaia;3305406;Interior;1
110;2;2004;2004m2;30;7;Teresópolis;3305802;Interior;14
111;2;2004;2004m2;11;7;Sumidouro;3305703;Interior;0
112;2;2004;2004m2;11;7;Carmo;3301207;Interior;0
118;2;2004;2004m2;25;4;Araruama;3300209;Interior;5
119;2;2004;2004m2;35;4;Rio Bonito;3304300;Interior;1
120;2;2004;2004m2;35;4;Silva Jardim;3305604;Interior;14
121;2;2004;2004m2;32;6;Casimiro de Abreu;3301306;Interior;3
122;2;2004;2004m2;32;6;Conceição de Macabú;3301405;Interior;9
123;2;2004;2004m2;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;14
124;2;2004;2004m2;25;4;Saquarema;3305505;Interior;3
125;2;2004;2004m2;25;4;São Pedro da Aldeia;3305208;Interior;3
126;2;2004;2004m2;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;10
127;2;2004;2004m2;25;4;Armação dos Búzios;3300233;Interior;8
128;2;2004;2004m2;32;6;Rio das Ostras;3304524;Interior;9
129;2;2004;2004m2;25;4;Iguaba Grande;3301876;Interior;2
134;2;2004;2004m2;8;6;Campos dos Goytacazes;3301009;Interior;29
135;2;2004;2004m2;36;6;Itaocara;3302106;Interior;1
136;2;2004;2004m2;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;3
137;2;2004;2004m2;36;6;Miracema;3303005;Interior;0
138;2;2004;2004m2;29;6;Laje do Muriaé;3302304;Interior;1
139;2;2004;2004m2;29;6;Porciúncula;3304102;Interior;0
140;2;2004;2004m2;29;6;"Natividade;Varre-Sai";9999997;Interior;1
141;2;2004;2004m2;8;6;São Fidélis;3304805;Interior;14
142;2;2004;2004m2;36;6;Cambuci;3300902;Interior;2
143;2;2004;2004m2;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;6
144;2;2004;2004m2;29;6;Bom Jesus de Itabapoana;3300605;Interior;5
145;2;2004;2004m2;8;6;São João da Barra;3305000;Interior;19
146;2;2004;2004m2;8;6;Campos dos Goytacazes;3301009;Interior;16
147;2;2004;2004m2;8;6;São Francisco de Itabapoana;3304755;Interior;0
151;2;2004;2004m2;11;7;Nova Friburgo;3303401;Interior;17
152;2;2004;2004m2;11;7;Duas Barras;3301603;Interior;0
153;2;2004;2004m2;11;7;Cantagalo;3301108;Interior;1
154;2;2004;2004m2;11;7;"Cordeiro;Macuco";9999998;Interior;4
155;2;2004;2004m2;36;6;São Sebastião do Alto;3305307;Interior;0
156;2;2004;2004m2;11;7;Santa Maria Madalena;3304607;Interior;2
157;2;2004;2004m2;11;7;Trajano de Morais;3305901;Interior;2
158;2;2004;2004m2;11;7;Bom Jardim;3300506;Interior;3
159;2;2004;2004m2;35;4;Cachoeiras de Macacu;3300803;Interior;9
165;2;2004;2004m2;33;5;Mangaratiba;3302601;Interior;6
166;2;2004;2004m2;33;5;Angra dos Reis;3300100;Interior;12
167;2;2004;2004m2;33;5;Paraty;3303807;Interior;1
168;2;2004;2004m2;10;5;Rio Claro;3304409;Interior;0
1;3;2004;2004m3;5;1;Rio de Janeiro;3304557;Capital;3
4;3;2004;2004m3;5;1;Rio de Janeiro;3304557;Capital;7
5;3;2004;2004m3;13;1;Rio de Janeiro;3304557;Capital;14
6;3;2004;2004m3;1;1;Rio de Janeiro;3304557;Capital;22
7;3;2004;2004m3;1;1;Rio de Janeiro;3304557;Capital;3
9;3;2004;2004m3;2;1;Rio de Janeiro;3304557;Capital;8
10;3;2004;2004m3;2;1;Rio de Janeiro;3304557;Capital;7
12;3;2004;2004m3;19;1;Rio de Janeiro;3304557;Capital;30
13;3;2004;2004m3;19;1;Rio de Janeiro;3304557;Capital;4
14;3;2004;2004m3;23;1;Rio de Janeiro;3304557;Capital;9
15;3;2004;2004m3;23;1;Rio de Janeiro;3304557;Capital;14
16;3;2004;2004m3;31;2;Rio de Janeiro;3304557;Capital;12
17;3;2004;2004m3;4;1;Rio de Janeiro;3304557;Capital;16
18;3;2004;2004m3;6;1;Rio de Janeiro;3304557;Capital;11
19;3;2004;2004m3;6;1;Rio de Janeiro;3304557;Capital;12
20;3;2004;2004m3;6;1;Rio de Janeiro;3304557;Capital;5
21;3;2004;2004m3;22;1;Rio de Janeiro;3304557;Capital;20
22;3;2004;2004m3;16;1;Rio de Janeiro;3304557;Capital;14
23;3;2004;2004m3;3;1;Rio de Janeiro;3304557;Capital;9
24;3;2004;2004m3;3;1;Rio de Janeiro;3304557;Capital;6
25;3;2004;2004m3;3;1;Rio de Janeiro;3304557;Capital;38
26;3;2004;2004m3;3;1;Rio de Janeiro;3304557;Capital;0
27;3;2004;2004m3;9;2;Rio de Janeiro;3304557;Capital;20
28;3;2004;2004m3;9;2;Rio de Janeiro;3304557;Capital;19
29;3;2004;2004m3;9;2;Rio de Janeiro;3304557;Capital;8
30;3;2004;2004m3;9;2;Rio de Janeiro;3304557;Capital;11
31;3;2004;2004m3;14;2;Rio de Janeiro;3304557;Capital;0
32;3;2004;2004m3;18;2;Rio de Janeiro;3304557;Capital;31
33;3;2004;2004m3;14;2;Rio de Janeiro;3304557;Capital;37
34;3;2004;2004m3;14;2;Rio de Janeiro;3304557;Capital;60
35;3;2004;2004m3;39;2;Rio de Janeiro;3304557;Capital;12
36;3;2004;2004m3;27;2;Rio de Janeiro;3304557;Capital;35
37;3;2004;2004m3;17;1;Rio de Janeiro;3304557;Capital;21
38;3;2004;2004m3;16;1;Rio de Janeiro;3304557;Capital;23
39;3;2004;2004m3;9;2;Rio de Janeiro;3304557;Capital;44
40;3;2004;2004m3;9;2;Rio de Janeiro;3304557;Capital;11
41;3;2004;2004m3;18;2;Rio de Janeiro;3304557;Capital;4
43;3;2004;2004m3;39;2;Rio de Janeiro;3304557;Capital;0
44;3;2004;2004m3;3;1;Rio de Janeiro;3304557;Capital;3
48;3;2004;2004m3;24;3;Seropédica;3305554;Baixada Fluminense;4
50;3;2004;2004m3;24;3;Itaguaí;3302007;Baixada Fluminense;16
51;3;2004;2004m3;24;3;Paracambi;3303609;Baixada Fluminense;3
52;3;2004;2004m3;20;3;Nova Iguaçu;3303500;Baixada Fluminense;13
53;3;2004;2004m3;20;3;Mesquita;3302858;Baixada Fluminense;5
54;3;2004;2004m3;20;3;Belford Roxo;3300456;Baixada Fluminense;10
55;3;2004;2004m3;24;3;Queimados;3304144;Baixada Fluminense;7
56;3;2004;2004m3;20;3;Nova Iguaçu;3303500;Baixada Fluminense;11
57;3;2004;2004m3;20;3;Nilópolis;3303203;Baixada Fluminense;12
58;3;2004;2004m3;20;3;Nova Iguaçu;3303500;Baixada Fluminense;33
59;3;2004;2004m3;15;3;Duque de Caxias;3301702;Baixada Fluminense;10
60;3;2004;2004m3;15;3;Duque de Caxias;3301702;Baixada Fluminense;14
61;3;2004;2004m3;15;3;Duque de Caxias;3301702;Baixada Fluminense;0
62;3;2004;2004m3;15;3;Duque de Caxias;3301702;Baixada Fluminense;15
63;3;2004;2004m3;24;3;Japeri;3302270;Baixada Fluminense;3
64;3;2004;2004m3;21;3;São João de Meriti;3305109;Baixada Fluminense;13
65;3;2004;2004m3;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;8
66;3;2004;2004m3;34;3;Magé;3302502;Baixada Fluminense;16
71;3;2004;2004m3;35;4;"Itaboraí;Tanguá";9999983;Interior;14
72;3;2004;2004m3;7;4;São Gonçalo;3304904;Grande Niterói;12
73;3;2004;2004m3;7;4;São Gonçalo;3304904;Grande Niterói;4
74;3;2004;2004m3;7;4;São Gonçalo;3304904;Grande Niterói;17
75;3;2004;2004m3;7;4;São Gonçalo;3304904;Grande Niterói;6
76;3;2004;2004m3;12;4;Niterói;3303302;Grande Niterói;2
77;3;2004;2004m3;12;4;Niterói;3303302;Grande Niterói;19
78;3;2004;2004m3;12;4;Niterói;3303302;Grande Niterói;3
79;3;2004;2004m3;12;4;Niterói;3303302;Grande Niterói;9
81;3;2004;2004m3;12;4;Niterói;3303302;Grande Niterói;2
82;3;2004;2004m3;12;4;Maricá;3302700;Grande Niterói;3
88;3;2004;2004m3;10;5;Barra do Pirai;3300308;Interior;11
89;3;2004;2004m3;37;5;Resende;3304201;Interior;5
90;3;2004;2004m3;28;5;Barra Mansa;3300407;Interior;8
91;3;2004;2004m3;10;5;Valença;3306107;Interior;2
92;3;2004;2004m3;10;5;Rio das Flores;3304508;Interior;0
93;3;2004;2004m3;28;5;Volta Redonda;3306305;Interior;21
94;3;2004;2004m3;10;5;Piraí;3304003;Interior;0
95;3;2004;2004m3;10;5;Vassouras;3306206;Interior;6
96;3;2004;2004m3;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;39
97;3;2004;2004m3;10;5;Mendes;3302809;Interior;1
98;3;2004;2004m3;10;5;Engenheiro Paulo de Frontin;3301801;Interior;2
99;3;2004;2004m3;37;5;Itatiaia;3302254;Interior;4
100;3;2004;2004m3;28;5;"Porto Real;Quatis";9999992;Interior;0
101;3;2004;2004m3;10;5;Pinheiral;3303955;Interior;1
104;3;2004;2004m3;30;7;São José do Vale do Rio Preto;3305158;Interior;0
105;3;2004;2004m3;26;7;Petrópolis;3303906;Interior;5
106;3;2004;2004m3;26;7;Petrópolis;3303906;Interior;2
107;3;2004;2004m3;38;7;Paraíba do Sul;3303708;Interior;2
108;3;2004;2004m3;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;4
109;3;2004;2004m3;38;7;Sapucaia;3305406;Interior;3
110;3;2004;2004m3;30;7;Teresópolis;3305802;Interior;14
111;3;2004;2004m3;11;7;Sumidouro;3305703;Interior;0
112;3;2004;2004m3;11;7;Carmo;3301207;Interior;0
118;3;2004;2004m3;25;4;Araruama;3300209;Interior;11
119;3;2004;2004m3;35;4;Rio Bonito;3304300;Interior;1
120;3;2004;2004m3;35;4;Silva Jardim;3305604;Interior;4
121;3;2004;2004m3;32;6;Casimiro de Abreu;3301306;Interior;2
122;3;2004;2004m3;32;6;Conceição de Macabú;3301405;Interior;4
123;3;2004;2004m3;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;37
124;3;2004;2004m3;25;4;Saquarema;3305505;Interior;3
125;3;2004;2004m3;25;4;São Pedro da Aldeia;3305208;Interior;9
126;3;2004;2004m3;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;12
127;3;2004;2004m3;25;4;Armação dos Búzios;3300233;Interior;5
128;3;2004;2004m3;32;6;Rio das Ostras;3304524;Interior;10
129;3;2004;2004m3;25;4;Iguaba Grande;3301876;Interior;0
134;3;2004;2004m3;8;6;Campos dos Goytacazes;3301009;Interior;15
135;3;2004;2004m3;36;6;Itaocara;3302106;Interior;1
136;3;2004;2004m3;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;1
137;3;2004;2004m3;36;6;Miracema;3303005;Interior;0
138;3;2004;2004m3;29;6;Laje do Muriaé;3302304;Interior;0
139;3;2004;2004m3;29;6;Porciúncula;3304102;Interior;2
140;3;2004;2004m3;29;6;"Natividade;Varre-Sai";9999997;Interior;3
141;3;2004;2004m3;8;6;São Fidélis;3304805;Interior;12
142;3;2004;2004m3;36;6;Cambuci;3300902;Interior;2
143;3;2004;2004m3;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;16
144;3;2004;2004m3;29;6;Bom Jesus de Itabapoana;3300605;Interior;5
145;3;2004;2004m3;8;6;São João da Barra;3305000;Interior;7
146;3;2004;2004m3;8;6;Campos dos Goytacazes;3301009;Interior;25
147;3;2004;2004m3;8;6;São Francisco de Itabapoana;3304755;Interior;7
151;3;2004;2004m3;11;7;Nova Friburgo;3303401;Interior;19
152;3;2004;2004m3;11;7;Duas Barras;3301603;Interior;8
153;3;2004;2004m3;11;7;Cantagalo;3301108;Interior;0
154;3;2004;2004m3;11;7;"Cordeiro;Macuco";9999998;Interior;0
155;3;2004;2004m3;36;6;São Sebastião do Alto;3305307;Interior;1
156;3;2004;2004m3;11;7;Santa Maria Madalena;3304607;Interior;0
157;3;2004;2004m3;11;7;Trajano de Morais;3305901;Interior;2
158;3;2004;2004m3;11;7;Bom Jardim;3300506;Interior;2
159;3;2004;2004m3;35;4;Cachoeiras de Macacu;3300803;Interior;6
165;3;2004;2004m3;33;5;Mangaratiba;3302601;Interior;5
