"aisp";"mes";"vano";"nome_comandante_bpm"
35;11;2007;"TEN CEL NILTON LOURENÇO DA SILVA"
36;11;2007;"TEN CEL JAMES DE BARROS"
37;11;2007;"TEN CEL MARCO AURÉLIO HIPPERT DE OLIVEIRA"
38;11;2007;"TEN CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
39;11;2007;"TEN CEL ALVARO RODRIGUES GARCIA"
40;11;2007;"TEN CEL CLAUDIO LIMA FREIRE"
1;12;2007;"TEN CEL CARLOS NORBERTO MENDES"
2;12;2007;"TEN CEL GILEADE AMARO DE ALBUQUERQUE"
3;12;2007;"TEN CEL MARCOS ALEXANDRE SANTOS DE ALMEIDA"
4;12;2007;"TEN CEL MAURÍCIO SALLES RODRIGUES"
5;12;2007;"TEN CEL EDIVALDO CAMELO DA COSTA"
6;12;2007;"TEN CEL ROBERTO ALVES DE LIMA"
7;12;2007;"TEN CEL RICARDO QUEMENTO LOBASSO"
8;12;2007;"CEL GELESI RIBEIRO VIEIRA"
9;12;2007;"TEN CEL ROBSON DOS SANTOS BATALHA"
10;12;2007;"TEN CEL HÉRCULES FERREIRA BRANDÃO"
11;12;2007;"TEN CEL ROBSON DA SILVA SANTOS"
12;12;2007;"TEN CEL NILTON RICARDO COUTINHO PACHECO"
13;12;2007;"TEN CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
14;12;2007;"CEL PAULO CÉSAR FERREIRA LOPES"
15;12;2007;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
16;12;2007;"TEN CEL MARCUS JARDIM GONÇALVES"
17;12;2007;"TEN CEL CÉLIO DA CUNHA PEDROSA"
18;12;2007;"TEN CEL JOZIEL HAVANI DOS SANTOS"
19;12;2007;"TEN CEL EDSON DE ALMEIDA"
20;12;2007;"TEN CEL JÚLIO CÉSAR RAMOS"
21;12;2007;"TEN CEL ROMÃO ROBERTO DE MELLO VILAÇA"
22;12;2007;"TEN CEL LUIGI FELIPE GUIMARAES GATTO"
23;12;2007;"TEN CEL CARLOS EDUARDO MILLAN GUIMARÃES"
24;12;2007;"TEN CEL HENRIQUE LIMA DE CASTRO SARAIVA"
25;12;2007;"TEN CEL ADILSON OLIVEIRA DO NASCIMENTO"
26;12;2007;"TEN CEL LUIS CLÁUDIO CALIXTO BARBOSA"
27;12;2007;"TEN CEL PEDRO PAULO DA SILVA"
28;12;2007;"TEN CEL KLÉBER DOS SANTOS MARTINS"
29;12;2007;"CEL JORGE ROMEU PEREIRA DO NASCIMENTO"
30;12;2007;"TEN CEL ELSON HAUBRICHS BATISTA"
31;12;2007;"TEN CEL PAULO AUGUSTO DO COUTO MOUZINHO"
32;12;2007;"TEN CEL ROSANO AUGUSTO DE SOUZA"
33;12;2007;"TEN CEL JOSÉ LUIS CASTRO MENEZES"
34;12;2007;"TEN CEL JOSIAS ANTONIO DE SOUZA"
35;12;2007;"TEN CEL NILTON LOURENÇO DA SILVA"
36;12;2007;"TEN CEL JAMES DE BARROS"
37;12;2007;"TEN CEL MARCO AURÉLIO HIPPERT DE OLIVEIRA"
38;12;2007;"TEN CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
39;12;2007;"TEN CEL ALVARO RODRIGUES GARCIA"
40;12;2007;"TEN CEL CLAUDIO LIMA FREIRE"
1;1;2008;"TEN CEL CARLOS NORBERTO MENDES"
2;1;2008;"TEN CEL GILEADE AMARO DE ALBUQUERQUE"
3;1;2008;"TEN CEL MARCOS ALEXANDRE SANTOS DE ALMEIDA"
4;1;2008;"TEN CEL JOZIEL HAVANI DOS SANTOS"
5;1;2008;"TEN CEL EDIVALDO CAMELO DA COSTA"
6;1;2008;"TEN CEL ROBERTO ALVES DE LIMA"
7;1;2008;"TEN CEL RICARDO QUEMENTO LOBASSO"
8;1;2008;"CEL GELESI RIBEIRO VIEIRA"
9;1;2008;"TEN CEL ROBSON DOS SANTOS BATALHA"
10;1;2008;"TEN CEL HÉRCULES FERREIRA BRANDÃO"
11;1;2008;"TEN CEL ROBSON DA SILVA SANTOS"
12;1;2008;"TEN CEL NILTON JOSÉ ROSESTOLATO DE OLIVEIRA"
13;1;2008;"TEN CEL EDSON DE ALMEIDA"
14;1;2008;"CEL PAULO CÉSAR FERREIRA LOPES"
15;1;2008;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
16;1;2008;"TEN CEL MARCUS JARDIM GONÇALVES"
17;1;2008;"TEN CEL CÉLIO DA CUNHA PEDROSA"
18;1;2008;"TEN CEL CÉSAR AUGUSTO TANNER DE LIMA ALVES"
19;1;2008;"TEN CEL RICARDO COUTINHO PACHECO"
20;1;2008;"TEN CEL JÚLIO CÉSAR RAMOS"
21;1;2008;"TEN CEL ROMÃO ROBERTO DE MELLO VILAÇA"
22;1;2008;"TEN CEL LUIGI FELIPE GUIMARAES GATTO"
23;1;2008;"TEN CEL CARLOS EDUARDO MILLAN GUIMARÃES"
24;1;2008;"TEN CEL HENRIQUE LIMA DE CASTRO SARAIVA"
25;1;2008;"TEN CEL ADILSON OLIVEIRA DO NASCIMENTO"
26;1;2008;"TEN CEL LUIS CLÁUDIO CALIXTO BARBOSA"
27;1;2008;"TEN CEL PEDRO PAULO DA SILVA"
28;1;2008;"TEN CEL KLÉBER DOS SANTOS MARTINS"
29;1;2008;"CEL JORGE ROMEU PEREIRA DO NASCIMENTO"
30;1;2008;"TEN CEL ELSON HAUBRICHS BATISTA"
31;1;2008;"TEN CEL PAULO AUGUSTO DO COUTO MOUZINHO"
32;1;2008;"TEN CEL ROSANO AUGUSTO DE SOUZA"
33;1;2008;"TEN CEL JOSÉ LUIS CASTRO MENEZES"
34;1;2008;"TEN CEL JOSIAS ANTONIO DE SOUZA"
35;1;2008;"TEN CEL NILTON LOURENÇO DA SILVA"
36;1;2008;"TEN CEL JAMES DE BARROS"
37;1;2008;"TEN CEL MARCO AURÉLIO HIPPERT DE OLIVEIRA"
38;1;2008;"TEN CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
39;1;2008;"TEN CEL ALVARO RODRIGUES GARCIA"
40;1;2008;"TEN CEL CLAUDIO LIMA FREIRE"
1;2;2008;"TEN CEL CARLOS NORBERTO MENDES"
2;2;2008;"TEN CEL GILEADE AMARO DE ALBUQUERQUE"
3;2;2008;"TEN CEL MARCOS ALEXANDRE SANTOS DE ALMEIDA"
4;2;2008;"TEN CEL JOZIEL HAVANI DOS SANTOS"
5;2;2008;"TEN CEL EDIVALDO CAMELO DA COSTA"
6;2;2008;"TEN CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
7;2;2008;"TEN CEL RICARDO QUEMENTO LOBASSO"
8;2;2008;"CEL GELESI RIBEIRO VIEIRA"
9;2;2008;"TEN CEL ROBSON DOS SANTOS BATALHA"
10;2;2008;"TEN CEL HÉRCULES FERREIRA BRANDÃO"
11;2;2008;"TEN CEL ROBSON DA SILVA SANTOS"
12;2;2008;"TEN CEL NILTON JOSÉ ROSESTOLATO DE OLIVEIRA"
13;2;2008;"TEN CEL EDSON DE ALMEIDA"
14;2;2008;"TEN CEL PEDRO PAULO DA SILVA"
15;2;2008;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
16;2;2008;"CEL JOSÉ VIEIRA DE CARVALHO JÚNIOR"
17;2;2008;"TEN CEL CÉLIO DA CUNHA PEDROSA"
18;2;2008;"TEN CEL ANDRÉ LEONARDO PINHEIRO FERNANDES"
19;2;2008;"TEN CEL RICARDO COUTINHO PACHECO"
20;2;2008;"TEN CEL MAURO GONÇALVES TEIXEIRA"
21;2;2008;"TEN CEL ROMÃO ROBERTO DE MELLO VILAÇA"
22;2;2008;"TEN CEL LUIGI FELIPE GUIMARAES GATTO"
23;2;2008;"TEN CEL CARLOS EDUARDO MILLAN GUIMARÃES"
24;2;2008;"TEN CEL HENRIQUE LIMA DE CASTRO SARAIVA"
25;2;2008;"TEN CEL ADILSON OLIVEIRA DO NASCIMENTO"
26;2;2008;"TEN CEL LUIS CLÁUDIO CALIXTO BARBOSA"
27;2;2008;"TEN CEL MAURÍCIO SANTOS DE MORAES"
28;2;2008;"TEN CEL KLÉBER DOS SANTOS MARTINS"
29;2;2008;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
30;2;2008;"TEN CEL ELSON HAUBRICHS BATISTA"
31;2;2008;"CEL PAULO AUGUSTO DO COUTO MOUZINHO"
32;2;2008;"CEL ROSANO AUGUSTO DE SOUZA"
33;2;2008;"TEN CEL JOSÉ LUIS CASTRO MENEZES"
34;2;2008;"TEN CEL JOSIAS ANTONIO DE SOUZA"
35;2;2008;"TEN CEL NILTON LOURENÇO DA SILVA"
36;2;2008;"TEN CEL JAMES DE BARROS"
37;2;2008;"TEN CEL MARCO AURÉLIO HIPPERT DE OLIVEIRA"
38;2;2008;"TEN CEL ANTONIO UOSTOM BORGES GERMANO"
39;2;2008;"TEN CEL WEBER GUTTEMBERG COLLYER"
40;2;2008;"TEN CEL CLAUDIO LIMA FREIRE"
1;3;2008;"TEN CEL CARLOS NORBERTO MENDES"
2;3;2008;"TEN CEL GILEADE AMARO DE ALBUQUERQUE"
3;3;2008;"TEN CEL MARCOS ALEXANDRE SANTOS DE ALMEIDA"
4;3;2008;"TEN CEL MAURÍCIO SALLES RODRIGUES"
5;3;2008;"TEN CEL EDIVALDO CAMELO DA COSTA"
6;3;2008;"CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
7;3;2008;"TEN CEL RICARDO QUEMENTO LOBASSO"
8;3;2008;"CEL GELESI RIBEIRO VIEIRA"
9;3;2008;"CEL ROBSON DOS SANTOS BATALHA"
10;3;2008;"TEN CEL HÉRCULES FERREIRA BRANDÃO"
11;3;2008;"TEN CEL ROBSON DA SILVA SANTOS"
12;3;2008;"TEN CEL RICARDO COUTINHO PACHECO"
13;3;2008;"TEN CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
14;3;2008;"TEN CEL PEDRO PAULO DA SILVA"
15;3;2008;"TEN CEL LUIS ANTÔNIO CORSO DA COSTA"
16;3;2008;"TEN CEL JOSÉ VIEIRA DE CARVALHO JÚNIOR"
17;3;2008;"TEN CEL CÉLIO DA CUNHA PEDROSA"
18;3;2008;"TEN CEL ANDRÉ LEONARDO PINHEIRO FERNANDES"
19;3;2008;"TEN CEL EDSON DE ALMEIDA"
20;3;2008;"CEL MAURO GONÇALVES TEIXEIRA"
21;3;2008;"TEN CEL ROMÃO ROBERTO DE MELLO VILAÇA"
22;3;2008;"TEN CEL LUIGI FELIPE GUIMARAES GATTO"
23;3;2008;"TEN CEL CARLOS EDUARDO MILLAN GUIMARÃES"
24;3;2008;"TEN CEL HENRIQUE LIMA DE CASTRO SARAIVA"
25;3;2008;"TEN CEL ADILSON OLIVEIRA DO NASCIMENTO"
26;3;2008;"TEN CEL LUIS CLÁUDIO CALIXTO BARBOSA"
27;3;2008;"TEN CEL MAURÍCIO SANTOS DE MORAES"
28;3;2008;"TEN CEL KLÉBER DOS SANTOS MARTINS"
29;3;2008;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
30;3;2008;"TEN CEL ELSON HAUBRICHS BATISTA"
31;3;2008;"CEL PAULO AUGUSTO DO COUTO MOUZINHO"
32;3;2008;"CEL ROSANO AUGUSTO DE SOUZA"
33;3;2008;"TEN CEL JOSÉ LUIS CASTRO MENEZES"
34;3;2008;"TEN CEL JOSIAS ANTONIO DE SOUZA"
35;3;2008;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
36;3;2008;"TEN CEL JAMES DE BARROS"
37;3;2008;"TEN CEL MARCO AURÉLIO HIPPERT DE OLIVEIRA"
38;3;2008;"TEN CEL ANTONIO UOSTOM BORGES GERMANO"
39;3;2008;"TEN CEL WEBER GUTTEMBERG COLLYER"
40;3;2008;"TEN CEL CLAUDIO LIMA FREIRE"
1;4;2008;"TEN CEL CARLOS NORBERTO MENDES"
2;4;2008;"TEN CEL GILEADE AMARO DE ALBUQUERQUE"
3;4;2008;"TEN CEL MARCOS ALEXANDRE SANTOS DE ALMEIDA"
4;4;2008;"TEN CEL MAURÍCIO SALLES RODRIGUES"
5;4;2008;"TEN CEL EDIVALDO CAMELO DA COSTA"
6;4;2008;"CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
7;4;2008;"TEN CEL RICARDO QUEMENTO LOBASSO"
8;4;2008;"CEL GELESI RIBEIRO VIEIRA"
9;4;2008;"CEL ROBSON DOS SANTOS BATALHA"
10;4;2008;"TEN CEL HÉRCULES FERREIRA BRANDÃO"
11;4;2008;"TEN CEL ROBSON DA SILVA SANTOS"
12;4;2008;"TEN CEL RICARDO COUTINHO PACHECO"
13;4;2008;"TEN CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
14;4;2008;"TEN CEL PEDRO PAULO DA SILVA"
15;4;2008;"TEN CEL LUIS ANTÔNIO CORSO DA COSTA"
16;4;2008;"TEN CEL JOSÉ VIEIRA DE CARVALHO JÚNIOR"
17;4;2008;"TEN CEL CÉLIO DA CUNHA PEDROSA"
18;4;2008;"TEN CEL ANDRÉ LEONARDO PINHEIRO FERNANDES"
19;4;2008;"TEN CEL EDSON DE ALMEIDA"
20;4;2008;"CEL MAURO GONÇALVES TEIXEIRA"
21;4;2008;"TEN CEL ROMÃO ROBERTO DE MELLO VILAÇA"
22;4;2008;"TEN CEL LUIGI FELIPE GUIMARAES GATTO"
23;4;2008;"TEN CEL CARLOS EDUARDO MILLAN GUIMARÃES"
24;4;2008;"TEN CEL HENRIQUE LIMA DE CASTRO SARAIVA"
25;4;2008;"TEN CEL ADILSON OLIVEIRA DO NASCIMENTO"
26;4;2008;"TEN CEL LUIS CLÁUDIO CALIXTO BARBOSA"
27;4;2008;"TEN CEL MAURÍCIO SANTOS DE MORAES"
28;4;2008;"TEN CEL KLÉBER DOS SANTOS MARTINS"
29;4;2008;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
30;4;2008;"TEN CEL ELSON HAUBRICHS BATISTA"
31;4;2008;"CEL PAULO AUGUSTO DO COUTO MOUZINHO"
32;4;2008;"CEL ROSANO AUGUSTO DE SOUZA"
33;4;2008;"TEN CEL JOSÉ LUIS CASTRO MENEZES"
34;4;2008;"TEN CEL JOSIAS ANTONIO DE SOUZA"
35;4;2008;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
36;4;2008;"TEN CEL JAMES DE BARROS"
37;4;2008;"TEN CEL MARCO AURÉLIO HIPPERT DE OLIVEIRA"
38;4;2008;"TEN CEL ANTONIO UOSTOM BORGES GERMANO"
39;4;2008;"TEN CEL WEBER GUTTEMBERG COLLYER"
40;4;2008;"TEN CEL CLAUDIO LIMA FREIRE"
1;5;2008;"TEN CEL CARLOS NORBERTO MENDES"
2;5;2008;"TEN CEL GILEADE AMARO DE ALBUQUERQUE"
3;5;2008;"TEN CEL MARCOS ALEXANDRE SANTOS DE ALMEIDA"
4;5;2008;"TEN CEL MAURÍCIO SALLES RODRIGUES"
5;5;2008;"TEN CEL EDIVALDO CAMELO DA COSTA"
6;5;2008;"CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
7;5;2008;"TEN CEL RICARDO QUEMENTO LOBASSO"
8;5;2008;"TEN CEL PAULO CEZAR VIEIRA"
9;5;2008;"CEL ROBSON DOS SANTOS BATALHA"
10;5;2008;"TEN CEL HÉRCULES FERREIRA BRANDÃO"
11;5;2008;"TEN CEL ROBSON DA SILVA SANTOS"
12;5;2008;"TEN CEL RICARDO COUTINHO PACHECO"
13;5;2008;"TEN CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
14;5;2008;"TEN CEL PEDRO PAULO DA SILVA"
15;5;2008;"TEN CEL LUIS ANTÔNIO CORSO DA COSTA"
16;5;2008;"TEN CEL JOSÉ VIEIRA DE CARVALHO JÚNIOR"
17;5;2008;"TEN CEL CÉLIO DA CUNHA PEDROSA"
18;5;2008;"TEN CEL ANDRÉ LEONARDO PINHEIRO FERNANDES"
19;5;2008;"TEN CEL EDSON DE ALMEIDA"
20;5;2008;"CEL MAURO GONÇALVES TEIXEIRA"
21;5;2008;"TEN CEL ROMÃO ROBERTO DE MELLO VILAÇA"
22;5;2008;"TEN CEL LUIGI FELIPE GUIMARAES GATTO"
23;5;2008;"TEN CEL CARLOS EDUARDO MILLAN GUIMARÃES"
24;5;2008;"TEN CEL HENRIQUE LIMA DE CASTRO SARAIVA"
25;5;2008;"TEN CEL ADILSON OLIVEIRA DO NASCIMENTO"
26;5;2008;"TEN CEL LUIS CLÁUDIO CALIXTO BARBOSA"
27;5;2008;"TEN CEL MAURÍCIO SANTOS DE MORAES"
28;5;2008;"TEN CEL KLÉBER DOS SANTOS MARTINS"
29;5;2008;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
30;5;2008;"TEN CEL ELSON HAUBRICHS BATISTA"
31;5;2008;"CEL PAULO AUGUSTO DO COUTO MOUZINHO"
32;5;2008;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
33;5;2008;"TEN CEL JOSÉ LUIS CASTRO MENEZES"
34;5;2008;"TEN CEL JOSIAS ANTONIO DE SOUZA"
35;5;2008;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
36;5;2008;"TEN CEL JAMES DE BARROS"
37;5;2008;"TEN CEL MARCO AURÉLIO HIPPERT DE OLIVEIRA"
38;5;2008;"TEN CEL ANTONIO UOSTOM BORGES GERMANO"
39;5;2008;"TEN CEL WEBER GUTTEMBERG COLLYER"
40;5;2008;"TEN CEL CLAUDIO LIMA FREIRE"
1;6;2008;"TEN CEL CARLOS NORBERTO MENDES"
2;6;2008;"TEN CEL GILEADE AMARO DE ALBUQUERQUE"
3;6;2008;"TEN CEL MARCOS ALEXANDRE SANTOS DE ALMEIDA"
4;6;2008;"TEN CEL MAURÍCIO SALLES RODRIGUES"
5;6;2008;"TEN CEL EDIVALDO CAMELO DA COSTA"
6;6;2008;"TEN CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
7;6;2008;"TEN CEL RICARDO QUEMENTO LOBASSO"
8;6;2008;"TEN CEL PAULO CEZAR VIEIRA"
9;6;2008;"CEL ROBSON DOS SANTOS BATALHA"
10;6;2008;"TEN CEL HÉRCULES FERREIRA BRANDÃO"
11;6;2008;"TEN CEL ROBSON DA SILVA SANTOS"
12;6;2008;"TEN CEL RICARDO COUTINHO PACHECO"
13;6;2008;"TEN CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
14;6;2008;"TEN CEL PEDRO PAULO DA SILVA"
15;6;2008;"TEN CEL LUIS ANTÔNIO CORSO DA COSTA"
16;6;2008;"TEN CEL JOSÉ VIEIRA DE CARVALHO JÚNIOR"
17;6;2008;"TEN CEL CÉLIO DA CUNHA PEDROSA"
18;6;2008;"TEN CEL ANDRÉ LEONARDO PINHEIRO FERNANDES"
19;6;2008;"TEN CEL EDSON DE ALMEIDA"
20;6;2008;"CEL MAURO GONÇALVES TEIXEIRA"
21;6;2008;"TEN CEL ROMÃO ROBERTO DE MELLO VILAÇA"
22;6;2008;"TEN CEL LUIGI FELIPE GUIMARAES GATTO"
23;6;2008;"TEN CEL CARLOS EDUARDO MILLAN GUIMARÃES"
24;6;2008;"TEN CEL HENRIQUE LIMA DE CASTRO SARAIVA"
25;6;2008;"TEN CEL ADILSON OLIVEIRA DO NASCIMENTO"
26;6;2008;"CEL LUIS CLÁUDIO CALIXTO BARBOSA"
27;6;2008;"TEN CEL MAURÍCIO SANTOS DE MORAES"
28;6;2008;"TEN CEL KLÉBER DOS SANTOS MARTINS"
29;6;2008;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
30;6;2008;"TEN CEL ELSON HAUBRICHS BATISTA"
31;6;2008;"CEL PAULO AUGUSTO DO COUTO MOUZINHO"
32;6;2008;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
33;6;2008;"TEN CEL JOSÉ LUIS CASTRO MENEZES"
34;6;2008;"TEN CEL JOSIAS ANTONIO DE SOUZA"
35;6;2008;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
36;6;2008;"TEN CEL JAMES DE BARROS"
37;6;2008;"TEN CEL MARCO AURÉLIO HIPPERT DE OLIVEIRA"
38;6;2008;"TEN CEL ANTONIO UOSTOM BORGES GERMANO"
39;6;2008;"TEN CEL WEBER GUTTEMBERG COLLYER"
40;6;2008;"TEN CEL CLAUDIO LIMA FREIRE"
1;7;2008;"TEN CEL CARLOS NORBERTO MENDES"
2;7;2008;"TEN CEL GILEADE AMARO DE ALBUQUERQUE"
3;7;2008;"TEN CEL MARCOS ALEXANDRE SANTOS DE ALMEIDA"
4;7;2008;"TEN CEL MAURÍCIO SALLES RODRIGUES"
5;7;2008;"TEN CEL EDIVALDO CAMELO DA COSTA"
6;7;2008;"TEN CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
7;7;2008;"TEN CEL RICARDO QUEMENTO LOBASSO"
8;7;2008;"TEN CEL PAULO CEZAR VIEIRA"
9;7;2008;"CEL ROBSON DOS SANTOS BATALHA"
10;7;2008;"TEN CEL HÉRCULES FERREIRA BRANDÃO"
11;7;2008;"TEN CEL ROBSON DA SILVA SANTOS"
12;7;2008;"TEN CEL RICARDO COUTINHO PACHECO"
13;7;2008;"TEN CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
14;7;2008;"TEN CEL PEDRO PAULO DA SILVA"
15;7;2008;"TEN CEL LUIS ANTÔNIO CORSO DA COSTA"
16;7;2008;"TEN CEL JOSÉ VIEIRA DE CARVALHO JÚNIOR"
17;7;2008;"TEN CEL CÉLIO DA CUNHA PEDROSA"
18;7;2008;"TEN CEL ANDRÉ LEONARDO PINHEIRO FERNANDES"
19;7;2008;"TEN CEL EDSON DE ALMEIDA"
20;7;2008;"CEL MAURO GONÇALVES TEIXEIRA"
21;7;2008;"TEN CEL ROMÃO ROBERTO DE MELLO VILAÇA"
22;7;2008;"TEN CEL LUIGI FELIPE GUIMARAES GATTO"
23;7;2008;"TEN CEL CARLOS EDUARDO MILLAN GUIMARÃES"
24;7;2008;"TEN CEL HENRIQUE LIMA DE CASTRO SARAIVA"
25;7;2008;"TEN CEL ADILSON OLIVEIRA DO NASCIMENTO"
26;7;2008;"CEL LUIS CLÁUDIO CALIXTO BARBOSA"
27;7;2008;"TEN CEL MAURÍCIO SANTOS DE MORAES"
28;7;2008;"TEN CEL KLÉBER DOS SANTOS MARTINS"
29;7;2008;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
30;7;2008;"TEN CEL ELSON HAUBRICHS BATISTA"
31;7;2008;"CEL PAULO AUGUSTO DO COUTO MOUZINHO"
32;7;2008;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
33;7;2008;"TEN CEL JOSÉ LUIS CASTRO MENEZES"
34;7;2008;"TEN CEL JOSIAS ANTONIO DE SOUZA"
35;7;2008;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
36;7;2008;"TEN CEL JAMES DE BARROS"
37;7;2008;"TEN CEL MARCO AURÉLIO HIPPERT DE OLIVEIRA"
38;7;2008;"TEN CEL ANTONIO UOSTOM BORGES GERMANO"
39;7;2008;"TEN CEL WEBER GUTTEMBERG COLLYER"
40;7;2008;"TEN CEL CLAUDIO LIMA FREIRE"
1;8;2008;"TEN CEL CARLOS NORBERTO MENDES"
2;8;2008;"TEN CEL GILEADE AMARO DE ALBUQUERQUE"
3;8;2008;"TEN CEL MARCOS ALEXANDRE SANTOS DE ALMEIDA"
4;8;2008;"TEN CEL MAURÍCIO SALLES RODRIGUES"
5;8;2008;"TEN CEL EDIVALDO CAMELO DA COSTA"
6;8;2008;"TEN CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
7;8;2008;"TEN CEL RICARDO QUEMENTO LOBASSO"
8;8;2008;"CEL PAULO CEZAR VIEIRA"
9;8;2008;"CEL ROBSON DOS SANTOS BATALHA"
10;8;2008;"TEN CEL HÉRCULES FERREIRA BRANDÃO"
11;8;2008;"TEN CEL ROBSON DA SILVA SANTOS"
12;8;2008;"TEN CEL RICARDO COUTINHO PACHECO"
13;8;2008;"TEN CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
14;8;2008;"CEL PEDRO PAULO DA SILVA"
15;8;2008;"CEL LUIS ANTÔNIO CORSO DA COSTA"
16;8;2008;"TEN CEL JOSÉ VIEIRA DE CARVALHO JÚNIOR"
17;8;2008;"TEN CEL CÉLIO DA CUNHA PEDROSA"
18;8;2008;"TEN CEL ANDRÉ LEONARDO PINHEIRO FERNANDES"
19;8;2008;"TEN CEL EDSON DE ALMEIDA"
20;8;2008;"CEL MAURO GONÇALVES TEIXEIRA"
21;8;2008;"TEN CEL ROMÃO ROBERTO DE MELLO VILAÇA"
22;8;2008;"TEN CEL LUIGI FELIPE GUIMARAES GATTO"
23;8;2008;"CEL CARLOS EDUARDO MILLAN GUIMARÃES"
24;8;2008;"TEN CEL HENRIQUE LIMA DE CASTRO SARAIVA"
25;8;2008;"TEN CEL ADILSON OLIVEIRA DO NASCIMENTO"
26;8;2008;"TEN CEL LUIS CLÁUDIO CALIXTO BARBOSA"
27;8;2008;"TEN CEL MAURÍCIO SANTOS DE MORAES"
28;8;2008;"TEN CEL KLÉBER DOS SANTOS MARTINS"
29;8;2008;"TEN CEL LÚCIO FLÁVIO BARACHO DE SOUZA"
30;8;2008;"TEN CEL ELSON HAUBRICHS BATISTA"
31;8;2008;"CEL PAULO AUGUSTO DO COUTO MOUZINHO"
32;8;2008;"TEN CEL ALEXANDRE FONTENELE RIBEIRO DE OLIVEIRA"
33;8;2008;"TEN CEL JOSÉ LUIS CASTRO MENEZES"
34;8;2008;"TEN CEL JOSIAS ANTONIO DE SOUZA"
35;8;2008;"TEN CEL JOSÉ DA SILVA MACEDO JÚNIOR"
36;8;2008;"TEN CEL JAMES DE BARROS"
37;8;2008;"TEN CEL MARCO AURÉLIO HIPPERT DE OLIVEIRA"
38;8;2008;"TEN CEL ANTONIO UOSTOM BORGES GERMANO"
39;8;2008;"TEN CEL WEBER GUTTEMBERG COLLYER"
40;8;2008;"TEN CEL CLAUDIO LIMA FREIRE"
1;9;2008;"TEN CEL CARLOS NORBERTO MENDES"
2;9;2008;"TEN CEL GILEADE AMARO DE ALBUQUERQUE"
3;9;2008;"TEN CEL MARCOS ALEXANDRE SANTOS DE ALMEIDA"
4;9;2008;"TEN CEL MAURÍCIO SALLES RODRIGUES"
5;9;2008;"TEN CEL EDIVALDO CAMELO DA COSTA"
6;9;2008;"TEN CEL RUI LOURY ARIOLANDO DE OLIVEIRA"
7;9;2008;"TEN CEL RICARDO QUEMENTO LOBASSO"
8;9;2008;"CEL PAULO CEZAR VIEIRA"
9;9;2008;"CEL ROBSON DOS SANTOS BATALHA"
10;9;2008;"TEN CEL HÉRCULES FERREIRA BRANDÃO"
11;9;2008;"TEN CEL ROBSON DA SILVA SANTOS"
12;9;2008;"TEN CEL RICARDO COUTINHO PACHECO"
13;9;2008;"TEN CEL ANTONIO HENRIQUE DA SILVA OLIVEIRA"
14;9;2008;"CEL PEDRO PAULO DA SILVA"
15;9;2008;"CEL LUIS ANTÔNIO CORSO DA COSTA"
16;9;2008;"TEN CEL JOSÉ VIEIRA DE CARVALHO JÚNIOR"
17;9;2008;"TEN CEL CÉLIO DA CUNHA PEDROSA"
18;9;2008;"TEN CEL ANDRÉ LEONARDO PINHEIRO FERNANDES"
19;9;2008;"TEN CEL EDSON DE ALMEIDA"
20;9;2008;"CEL MAURO GONÇALVES TEIXEIRA"
21;9;2008;"TEN CEL ROMÃO ROBERTO DE MELLO VILAÇA"
22;9;2008;"TEN CEL LUIGI FELIPE GUIMARAES GATTO"
